,Price,Manufacturer,Model,Prod. year,title_status,Mileage,Color,state,Levy,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Airbags
348,5630,gmc,mpv,2017,clean vehicle,27195.0,black,virginia,,,,,,,,,,,
350,2800,jaguar,doors,2019,clean vehicle,20849.0,black,florida,,,,,,,,,,,
352,8850,ford,door,2015,clean vehicle,143818.0,black,georgia,,,,,,,,,,,
353,18712,ford,f-150,2017,clean vehicle,67347.0,black,michigan,,,,,,,,,,,
356,6300,gmc,mpv,2017,clean vehicle,117400.0,blue,virginia,,,,,,,,,,,
358,6930,jeep,mpv,2019,clean vehicle,47798.0,red,florida,,,,,,,,,,,
360,3440,ford,door,2015,clean vehicle,124542.0,white,georgia,,,,,,,,,,,
361,50412,ford,door,2017,clean vehicle,47129.0,black,michigan,,,,,,,,,,,
364,9270,gmc,mpv,2017,clean vehicle,19490.0,gray,virginia,,,,,,,,,,,
365,11380,jeep,mpv,2019,clean vehicle,12038.0,black,michigan,,,,,,,,,,,
366,5350,hyundai,mpv,2019,clean vehicle,43536.0,blue,florida,,,,,,,,,,,
368,3790,ford,door,2015,clean vehicle,100893.0,gray,georgia,,,,,,,,,,,
369,40514,ford,door,2017,clean vehicle,90304.0,white,michigan,,,,,,,,,,,
372,9190,gmc,mpv,2017,clean vehicle,31394.0,gray,virginia,,,,,,,,,,,
373,10330,infiniti,mpv,2019,clean vehicle,25933.0,gray,florida,,,,,,,,,,,
374,1000,acura,door,2008,salvage insurance,118250.0,gray,michigan,,,,,,,,,,,
375,2925,bmw,door,2013,salvage insurance,46060.0,white,florida,,,,,,,,,,,
376,3830,ford,door,2015,clean vehicle,50593.0,gold,georgia,,,,,,,,,,,
377,43402,ford,door,2017,clean vehicle,62387.0,blue,michigan,,,,,,,,,,,
378,1025,gmc,door,2009,salvage insurance,169634.0,black,michigan,,,,,,,,,,,
379,17200,honda,van,2016,clean vehicle,72527.0,gray,new jersey,,,,,,,,,,,
380,54680,harley-davidson,road/street,2016,clean vehicle,9502.0,black,virginia,,,,,,,,,,,
381,6940,honda,door,2010,clean vehicle,217290.0,no_color,pennsylvania,,,,,,,,,,,
382,13080,infiniti,mpv,2019,clean vehicle,17243.0,gray,florida,,,,,,,,,,,
384,10630,ford,door,2015,clean vehicle,82899.0,white,georgia,,,,,,,,,,,
385,43009,ford,door,2017,clean vehicle,76418.0,white,michigan,,,,,,,,,,,
387,4600,ford,pickup,2006,salvage insurance,240740.0,brown,mississippi,,,,,,,,,,,
388,4950,honda,mpv,2016,clean vehicle,71404.0,black,virginia,,,,,,,,,,,
389,3760,hyundai,doors,2019,clean vehicle,30382.0,silver,florida,,,,,,,,,,,
390,3900,acura,door,2009,clean vehicle,179389.0,black,texas,,,,,,,,,,,
392,3830,ford,door,2015,clean vehicle,82534.0,silver,georgia,,,,,,,,,,,
393,53500,ford,door,2017,clean vehicle,55732.0,white,michigan,,,,,,,,,,,
396,6240,honda,door,2015,clean vehicle,83623.0,silver,virginia,,,,,,,,,,,
397,4150,jeep,door,2014,clean vehicle,108895.0,white,new york,,,,,,,,,,,
399,61200,bmw,series,2020,clean vehicle,7509.0,black,california,,,,,,,,,,,
401,13500,bmw,series,2014,clean vehicle,33542.0,blue,new jersey,,,,,,,,,,,
402,6490,ford,door,2015,clean vehicle,74754.0,black,georgia,,,,,,,,,,,
403,51502,ford,door,2017,clean vehicle,27661.0,black,michigan,,,,,,,,,,,
406,8160,honda,van,2015,clean vehicle,109027.0,gray,virginia,,,,,,,,,,,
407,7770,jeep,door,2014,clean vehicle,72732.0,gray,new york,,,,,,,,,,,
411,1825,bmw,coupe,2008,salvage insurance,77984.0,white,georgia,,,,,,,,,,,
412,39800,bmw,series,2017,clean vehicle,23177.0,blue,california,,,,,,,,,,,
413,9210,ford,door,2015,clean vehicle,26911.0,silver,georgia,,,,,,,,,,,
414,58500,ford,srw,2019,clean vehicle,21527.0,blue,washington,,,,,,,,,,,
416,3960,honda,door,2015,clean vehicle,95128.0,white,virginia,,,,,,,,,,,
417,5998,hyundai,doors,2014,clean vehicle,122975.0,phantom black,new york,,,,,,,,,,,
418,3700,honda,doors,2014,clean vehicle,162824.0,blue,new york,,,,,,,,,,,
422,5000,gmc,door,2012,clean vehicle,140339.0,black,utah,,,,,,,,,,,
423,15050,infiniti,mpv,2019,clean vehicle,26786.0,white,texas,,,,,,,,,,,
424,3960,hyundai,doors,2019,clean vehicle,35623.0,red,ohio,,,,,,,,,,,
425,36300,lincoln,nautilus,2019,clean vehicle,14541.0,black,california,,,,,,,,,,,
426,55600,lexus,gx,2020,clean vehicle,8186.0,silver,florida,,,,,,,,,,,
427,2630,nissan,doors,2018,clean vehicle,36739.0,gray,california,,,,,,,,,,,
428,5690,nissan,mpv,2017,clean vehicle,42616.0,blue,new jersey,,,,,,,,,,,
429,19500,audi,q5,2017,clean vehicle,65833.0,blue,texas,,,,,,,,,,,
431,20400,cadillac,door,2015,clean vehicle,36122.0,white,wisconsin,,,,,,,,,,,
432,4320,chevrolet,door,2011,clean vehicle,88359.0,brown,florida,,,,,,,,,,,
433,33001,ford,f-150,2017,clean vehicle,35905.0,gray,michigan,,,,,,,,,,,
434,10000,ford,door,2017,salvage insurance,35747.0,red,arkansas,,,,,,,,,,,
436,5790,gmc,door,2012,clean vehicle,105020.0,white,utah,,,,,,,,,,,
437,14750,infiniti,mpv,2019,clean vehicle,11047.0,black,texas,,,,,,,,,,,
438,4010,hyundai,doors,2019,clean vehicle,31233.0,silver,ohio,,,,,,,,,,,
439,40000,mercedes-benz,gle,2019,clean vehicle,19427.0,white,california,,,,,,,,,,,
440,13000,kia,sportage,2017,clean vehicle,71991.0,silver,new jersey,,,,,,,,,,,
441,3550,nissan,doors,2018,clean vehicle,29043.0,blue,california,,,,,,,,,,,
442,3040,nissan,doors,2017,clean vehicle,36064.0,gray,new jersey,,,,,,,,,,,
444,36400,audi,5,2015,clean vehicle,47213.0,black,wisconsin,,,,,,,,,,,
445,4480,ford,door,2011,clean vehicle,116480.0,black,florida,,,,,,,,,,,
446,31003,ford,door,2017,clean vehicle,72084.0,red,michigan,,,,,,,,,,,
448,8850,gmc,door,2011,clean vehicle,148035.0,white,utah,,,,,,,,,,,
449,14750,infiniti,mpv,2019,clean vehicle,11396.0,white,texas,,,,,,,,,,,
450,4690,hyundai,mpv,2019,clean vehicle,33785.0,silver,ohio,,,,,,,,,,,
451,23000,land,sport,2018,clean vehicle,20103.0,black,california,,,,,,,,,,,
452,46900,land,discovery,2018,clean vehicle,32387.0,black,florida,,,,,,,,,,,
453,10740,mercedes-benz,doors,2018,clean vehicle,48140.0,white,california,,,,,,,,,,,
454,3160,nissan,doors,2017,clean vehicle,34861.0,gray,new jersey,,,,,,,,,,,
456,3450,chrysler,door,2011,clean vehicle,114119.0,gold,florida,,,,,,,,,,,
457,27102,ford,f-150,2017,clean vehicle,34165.0,red,michigan,,,,,,,,,,,
459,5100,gmc,door,2011,clean vehicle,144792.0,white,utah,,,,,,,,,,,
460,15010,infiniti,mpv,2019,clean vehicle,11394.0,beige,texas,,,,,,,,,,,
461,5800,jeep,mpv,2019,clean vehicle,30546.0,silver,ohio,,,,,,,,,,,
462,23200,land,sport,2018,clean vehicle,23745.0,black,california,,,,,,,,,,,
463,8000,hyundai,door,2015,clean vehicle,88274.0,red,pennsylvania,,,,,,,,,,,
464,3390,nissan,doors,2018,clean vehicle,38349.0,gray,california,,,,,,,,,,,
465,3140,nissan,doors,2017,clean vehicle,30142.0,white,new jersey,,,,,,,,,,,
467,15000,bmw,door,2014,clean vehicle,44730.0,silver,illinois,,,,,,,,,,,
468,10440,chevrolet,cab,2011,clean vehicle,92476.0,blue,florida,,,,,,,,,,,
469,23911,ford,f-150,2017,clean vehicle,25698.0,black,michigan,,,,,,,,,,,
471,21400,gmc,acadia,2018,clean vehicle,54332.0,gray,new jersey,,,,,,,,,,,
472,5380,gmc,cab,2011,clean vehicle,119215.0,white,utah,,,,,,,,,,,
473,11000,jeep,mpv,2019,clean vehicle,8930.0,red,michigan,,,,,,,,,,,
474,4950,jeep,mpv,2019,clean vehicle,46985.0,silver,ohio,,,,,,,,,,,
475,22500,land,sport,2018,clean vehicle,30220.0,black,california,,,,,,,,,,,
476,30300,maserati,ghibli,2017,clean vehicle,37021.0,black,florida,,,,,,,,,,,
477,2630,nissan,doors,2018,clean vehicle,43152.0,white,california,,,,,,,,,,,
478,3140,nissan,doors,2017,clean vehicle,34318.0,silver,new jersey,,,,,,,,,,,
479,2300,chevrolet,door,2011,salvage insurance,88287.0,white,arkansas,,,,,,,,,,,
480,4310,chevrolet,door,2011,clean vehicle,105486.0,black,florida,,,,,,,,,,,
481,26012,ford,door,2017,clean vehicle,19850.0,black,michigan,,,,,,,,,,,
483,48500,gmc,1500,2019,clean vehicle,15777.0,black,pennsylvania,,,,,,,,,,,
484,3330,gmc,mpv,2009,clean vehicle,87448.0,white,utah,,,,,,,,,,,
485,11200,jeep,mpv,2019,clean vehicle,8395.0,yellow,michigan,,,,,,,,,,,
486,4730,hyundai,mpv,2019,clean vehicle,30121.0,red,ohio,,,,,,,,,,,
487,24900,mercedes-benz,glc,2018,clean vehicle,33687.0,white,california,,,,,,,,,,,
488,29400,mercedes-benz,e-class,2017,clean vehicle,37561.0,blue,florida,,,,,,,,,,,
489,8350,nissan,cab,2018,clean vehicle,32256.0,gray,california,,,,,,,,,,,
491,3210,nissan,doors,2017,clean vehicle,25255.0,black,new jersey,,,,,,,,,,,
493,4200,chevrolet,cutaway,2006,clean vehicle,118009.0,white,wisconsin,,,,,,,,,,,
494,8430,chevrolet,utility,2011,clean vehicle,114547.0,black,florida,,,,,,,,,,,
495,25503,ford,f-150,2017,clean vehicle,18647.0,black,michigan,,,,,,,,,,,
497,26000,gmc,limited,2019,clean vehicle,16669.0,black,pennsylvania,,,,,,,,,,,
498,3900,honda,doors,2017,clean vehicle,47970.0,blue,virginia,,,,,,,,,,,
499,11200,jeep,mpv,2019,clean vehicle,12905.0,gray,michigan,,,,,,,,,,,
500,8610,jeep,mpv,2019,clean vehicle,22123.0,silver,ohio,,,,,,,,,,,
501,28000,mercedes-benz,gle,2018,clean vehicle,40780.0,white,california,,,,,,,,,,,
502,84900,mercedes-benz,sl-class,2017,clean vehicle,25302.0,silver,florida,,,,,,,,,,,
503,10840,lexus,mpv,2017,clean vehicle,36596.0,black,california,,,,,,,,,,,
505,11050,ram,door,2017,clean vehicle,30421.0,white,new jersey,,,,,,,,,,,
507,1000,chevrolet,door,2005,clean vehicle,135675.0,gray,wisconsin,,,,,,,,,,,
508,3570,dodge,door,2015,clean vehicle,17355.0,black,georgia,,,,,,,,,,,
509,25001,ford,door,2017,clean vehicle,27773.0,gray,michigan,,,,,,,,,,,
511,5630,gmc,mpv,2017,clean vehicle,58366.0,black,virginia,,,,,,,,,,,
512,11100,jeep,mpv,2019,clean vehicle,11229.0,white,michigan,,,,,,,,,,,
513,4650,hyundai,mpv,2019,clean vehicle,27492.0,white,ohio,,,,,,,,,,,
515,3820,nissan,mpv,2016,clean vehicle,41654.0,blue,california,,,,,,,,,,,
517,2900,nissan,doors,2017,clean vehicle,31954.0,gray,new jersey,,,,,,,,,,,
519,5100,chevrolet,pickup,2004,clean vehicle,173321.0,gray,wisconsin,,,,,,,,,,,
520,4700,dodge,door,2015,clean vehicle,93423.0,red,georgia,,,,,,,,,,,
521,29502,ford,f-150,2017,clean vehicle,14053.0,red,michigan,,,,,,,,,,,
523,6160,honda,door,2017,clean vehicle,25956.0,white,virginia,,,,,,,,,,,
524,10910,jeep,mpv,2019,clean vehicle,12253.0,red,michigan,,,,,,,,,,,
525,3440,hyundai,doors,2019,clean vehicle,34895.0,gray,ohio,,,,,,,,,,,
526,16000,mazda,cx-3,2016,clean vehicle,47753.0,gray,florida,,,,,,,,,,,
527,3810,kia,door,2016,clean vehicle,39408.0,black,california,,,,,,,,,,,
529,3020,nissan,doors,2017,clean vehicle,33599.0,white,new jersey,,,,,,,,,,,
532,3870,ford,door,2010,clean vehicle,185983.0,white,florida,,,,,,,,,,,
533,24811,ford,door,2017,clean vehicle,28464.0,red,michigan,,,,,,,,,,,
535,5420,honda,doors,2017,clean vehicle,16702.0,black,virginia,,,,,,,,,,,
536,11100,jeep,mpv,2019,clean vehicle,11449.0,yellow,michigan,,,,,,,,,,,
537,4750,hyundai,mpv,2019,clean vehicle,25847.0,gray,ohio,,,,,,,,,,,
538,17900,mercedes-benz,door,2015,clean vehicle,49772.0,gray,florida,,,,,,,,,,,
539,3800,nissan,door,2015,clean vehicle,83915.0,black,california,,,,,,,,,,,
540,3160,nissan,doors,2017,clean vehicle,40306.0,silver,new jersey,,,,,,,,,,,
542,1200,chevrolet,door,2001,clean vehicle,149543.0,red,wisconsin,,,,,,,,,,,
543,6470,chevrolet,coupe,2010,clean vehicle,69622.0,yellow,florida,,,,,,,,,,,
544,26400,ford,door,2017,clean vehicle,36295.0,red,michigan,,,,,,,,,,,
546,32500,gmc,2500hd,2018,clean vehicle,14856.0,blue,pennsylvania,,,,,,,,,,,
547,6900,honda,mpv,2017,clean vehicle,44129.0,brown,minnesota,,,,,,,,,,,
548,11030,jeep,mpv,2019,clean vehicle,10861.0,yellow,michigan,,,,,,,,,,,
549,3460,hyundai,door,2012,clean vehicle,142106.0,white,mississippi,,,,,,,,,,,
550,18000,mercedes-benz,door,2015,clean vehicle,82411.0,black,florida,,,,,,,,,,,
551,3250,hyundai,door,2015,clean vehicle,111612.0,gray,california,,,,,,,,,,,
552,3210,nissan,doors,2017,clean vehicle,35251.0,gray,new jersey,,,,,,,,,,,
553,13200,chevrolet,door,2017,clean vehicle,50408.0,black,pennsylvania,,,,,,,,,,,
554,27705,ford,f-150,2019,clean vehicle,15630.0,gray,michigan,,,,,,,,,,,
555,7200,chevrolet,door,2017,clean vehicle,53273.0,black,pennsylvania,,,,,,,,,,,
556,28714,ford,f-150,2019,clean vehicle,14786.0,white,michigan,,,,,,,,,,,
557,11200,chevrolet,door,2017,clean vehicle,85315.0,white,pennsylvania,,,,,,,,,,,
558,27502,ford,f-150,2019,clean vehicle,16146.0,gray,michigan,,,,,,,,,,,
559,11900,chevrolet,door,2017,clean vehicle,76211.0,blue,pennsylvania,,,,,,,,,,,
560,29314,ford,f-150,2019,clean vehicle,15265.0,gray,michigan,,,,,,,,,,,
561,11200,chevrolet,door,2017,clean vehicle,79965.0,silver,pennsylvania,,,,,,,,,,,
562,27002,ford,f-150,2019,clean vehicle,16059.0,gray,michigan,,,,,,,,,,,
563,13200,chevrolet,door,2017,clean vehicle,62739.0,black,pennsylvania,,,,,,,,,,,
564,28214,ford,f-150,2019,clean vehicle,15569.0,white,michigan,,,,,,,,,,,
565,12700,chevrolet,door,2017,clean vehicle,58932.0,black,pennsylvania,,,,,,,,,,,
566,29900,ford,f-150,2019,clean vehicle,17488.0,white,michigan,,,,,,,,,,,
567,12700,chevrolet,door,2017,clean vehicle,60733.0,black,pennsylvania,,,,,,,,,,,
568,27202,ford,f-150,2019,clean vehicle,18550.0,red,michigan,,,,,,,,,,,
569,13500,chevrolet,impala,2018,clean vehicle,53194.0,white,new jersey,,,,,,,,,,,
570,27705,ford,f-150,2019,clean vehicle,17644.0,silver,michigan,,,,,,,,,,,
571,14700,chevrolet,van,2016,clean vehicle,34454.0,white,pennsylvania,,,,,,,,,,,
572,29900,ford,f-150,2019,clean vehicle,17684.0,white,michigan,,,,,,,,,,,
573,4500,chevrolet,door,2015,clean vehicle,83279.0,gray,pennsylvania,,,,,,,,,,,
574,27705,ford,f-150,2019,clean vehicle,16600.0,silver,michigan,,,,,,,,,,,
575,8000,chevrolet,door,2015,clean vehicle,107971.0,gray,pennsylvania,,,,,,,,,,,
576,25511,ford,f-150,2019,clean vehicle,17801.0,silver,michigan,,,,,,,,,,,
577,7700,chevrolet,colorado,2015,clean vehicle,94150.0,white,pennsylvania,,,,,,,,,,,
578,29900,ford,f-150,2019,clean vehicle,17159.0,silver,michigan,,,,,,,,,,,
579,7200,chevrolet,van,2015,clean vehicle,80711.0,white,pennsylvania,,,,,,,,,,,
580,27502,ford,f-150,2019,clean vehicle,17983.0,red,michigan,,,,,,,,,,,
581,4500,chevrolet,door,2013,clean vehicle,119981.0,white,pennsylvania,,,,,,,,,,,
582,27402,ford,f-150,2019,clean vehicle,17851.0,white,michigan,,,,,,,,,,,
583,1500,chevrolet,sonic,2013,clean vehicle,66079.0,black,pennsylvania,,,,,,,,,,,
584,26602,ford,f-150,2019,clean vehicle,18174.0,white,michigan,,,,,,,,,,,
585,10200,chevrolet,sonic,2019,clean vehicle,7654.0,black,illinois,,,,,,,,,,,
586,29900,ford,f-150,2019,clean vehicle,18759.0,black,michigan,,,,,,,,,,,
587,14000,chevrolet,colorado,2019,clean vehicle,11564.0,white,illinois,,,,,,,,,,,
588,28500,ford,f-150,2019,clean vehicle,18901.0,silver,michigan,,,,,,,,,,,
589,8000,chevrolet,door,2016,clean vehicle,86541.0,black,florida,,,,,,,,,,,
590,29809,ford,f-150,2019,clean vehicle,21157.0,silver,michigan,,,,,,,,,,,
591,36900,chevrolet,corvette,2015,clean vehicle,29937.0,black,florida,,,,,,,,,,,
592,26902,ford,f-150,2019,clean vehicle,23964.0,white,michigan,,,,,,,,,,,
593,10950,chevrolet,door,2015,clean vehicle,58504.0,red,florida,,,,,,,,,,,
594,27402,ford,f-150,2019,clean vehicle,20154.0,white,michigan,,,,,,,,,,,
595,16900,acura,mdx,2014,clean vehicle,63500.0,silver,florida,,,,,,,,,,,
596,25600,ford,f-150,2019,clean vehicle,23294.0,silver,michigan,,,,,,,,,,,
597,29700,bmw,series,2016,clean vehicle,24293.0,no_color,texas,,,,,,,,,,,
598,27702,ford,f-150,2019,clean vehicle,20343.0,red,michigan,,,,,,,,,,,
599,13500,buick,encore,2016,clean vehicle,19655.0,red,texas,,,,,,,,,,,
600,27102,ford,f-150,2019,clean vehicle,19100.0,white,michigan,,,,,,,,,,,
601,27102,ford,f-150,2019,clean vehicle,20014.0,white,michigan,,,,,,,,,,,
602,25811,ford,f-150,2019,clean vehicle,21774.0,black,michigan,,,,,,,,,,,
603,26602,ford,f-150,2019,clean vehicle,21201.0,white,michigan,,,,,,,,,,,
604,27102,ford,f-150,2019,clean vehicle,21766.0,white,michigan,,,,,,,,,,,
605,37500,buick,enclave,2019,clean vehicle,12406.0,gray,wisconsin,,,,,,,,,,,
606,26211,ford,flex,2019,clean vehicle,17977.0,blue,michigan,,,,,,,,,,,
607,24205,ford,flex,2019,clean vehicle,22805.0,silver,michigan,,,,,,,,,,,
608,37500,cadillac,xt5,2019,clean vehicle,16013.0,black,wisconsin,,,,,,,,,,,
609,27111,ford,flex,2019,clean vehicle,14382.0,black,michigan,,,,,,,,,,,
610,27411,ford,flex,2019,clean vehicle,9660.0,black,michigan,,,,,,,,,,,
611,27302,ford,flex,2019,clean vehicle,18969.0,black,michigan,,,,,,,,,,,
612,27202,ford,f-150,2019,clean vehicle,24730.0,gray,michigan,,,,,,,,,,,
613,26311,ford,flex,2019,clean vehicle,15847.0,red,michigan,,,,,,,,,,,
614,26602,ford,f-150,2019,clean vehicle,25009.0,white,michigan,,,,,,,,,,,
615,33500,bmw,series,2017,clean vehicle,22115.0,blue,wisconsin,,,,,,,,,,,
616,27511,ford,flex,2019,clean vehicle,11836.0,white,michigan,,,,,,,,,,,
617,21500,buick,door,2017,clean vehicle,23765.0,red,wisconsin,,,,,,,,,,,
618,27200,ford,f-150,2019,clean vehicle,25508.0,silver,michigan,,,,,,,,,,,
619,26511,ford,flex,2019,clean vehicle,18196.0,red,michigan,,,,,,,,,,,
620,24002,ford,flex,2019,clean vehicle,16106.0,gray,michigan,,,,,,,,,,,
621,21500,buick,door,2017,clean vehicle,14907.0,silver,wisconsin,,,,,,,,,,,
622,18511,ford,fusion,2019,clean vehicle,12735.0,gray,michigan,,,,,,,,,,,
623,14000,kia,sorento,2017,clean vehicle,53424.0,black,connecticut,,,,,,,,,,,
624,29000,buick,door,2017,clean vehicle,17940.0,green,illinois,,,,,,,,,,,
625,23402,ford,flex,2019,clean vehicle,17417.0,gray,michigan,,,,,,,,,,,
626,13300,kia,door,2017,clean vehicle,37125.0,no_color,connecticut,,,,,,,,,,,
627,19700,bmw,x3,2017,clean vehicle,61428.0,black,wisconsin,,,,,,,,,,,
628,23211,ford,flex,2019,clean vehicle,17025.0,black,michigan,,,,,,,,,,,
629,15500,kia,sorento,2017,clean vehicle,37668.0,red,connecticut,,,,,,,,,,,
630,18111,ford,fusion,2019,clean vehicle,15805.0,black,michigan,,,,,,,,,,,
631,21500,kia,sorento,2017,clean vehicle,43761.0,gray,connecticut,,,,,,,,,,,
632,25511,ford,mustang,2019,clean vehicle,11342.0,gray,michigan,,,,,,,,,,,
633,17700,chevrolet,equinox,2017,clean vehicle,35664.0,blue,wisconsin,,,,,,,,,,,
634,28000,chevrolet,cutaway,2017,clean vehicle,12780.0,white,illinois,,,,,,,,,,,
635,14000,chevrolet,door,2017,clean vehicle,38458.0,blue,wisconsin,,,,,,,,,,,
636,21700,chevrolet,door,2017,clean vehicle,34420.0,silver,wisconsin,,,,,,,,,,,
637,13500,chevrolet,door,2017,clean vehicle,46497.0,white,wisconsin,,,,,,,,,,,
638,35500,chevrolet,1500,2017,clean vehicle,21268.0,no_color,wisconsin,,,,,,,,,,,
639,29500,chevrolet,1500,2017,clean vehicle,31029.0,red,wisconsin,,,,,,,,,,,
640,25300,chevrolet,1500,2017,clean vehicle,40878.0,no_color,wisconsin,,,,,,,,,,,
641,21500,chevrolet,1500,2016,clean vehicle,20270.0,silver,new jersey,,,,,,,,,,,
642,25900,chevrolet,door,2016,clean vehicle,32984.0,blue,wisconsin,,,,,,,,,,,
643,35300,chevrolet,door,2016,clean vehicle,75506.0,black,wisconsin,,,,,,,,,,,
644,13500,chevrolet,door,2016,clean vehicle,39951.0,red,wisconsin,,,,,,,,,,,
645,62000,chevrolet,corvette,2016,clean vehicle,19403.0,white,illinois,,,,,,,,,,,
646,46000,chevrolet,corvette,2016,clean vehicle,4445.0,black,illinois,,,,,,,,,,,
647,9000,chevrolet,malibu,2016,clean vehicle,67527.0,gray,wisconsin,,,,,,,,,,,
648,25900,chevrolet,door,2016,clean vehicle,33588.0,white,wisconsin,,,,,,,,,,,
649,25800,chevrolet,door,2016,clean vehicle,10103.0,no_color,wisconsin,,,,,,,,,,,
650,17000,chevrolet,door,2016,clean vehicle,26474.0,gray,wisconsin,,,,,,,,,,,
651,12800,chevrolet,door,2016,clean vehicle,40253.0,white,wisconsin,,,,,,,,,,,
652,47400,chevrolet,3500,2016,clean vehicle,39624.0,red,wisconsin,,,,,,,,,,,
653,24400,chevrolet,door,2016,clean vehicle,48705.0,gray,wisconsin,,,,,,,,,,,
654,17100,chevrolet,trax,2016,clean vehicle,19659.0,white,wisconsin,,,,,,,,,,,
655,7400,chevrolet,door,2015,clean vehicle,91299.0,no_color,wisconsin,,,,,,,,,,,
656,33100,chevrolet,door,2015,clean vehicle,81614.0,gold,wisconsin,,,,,,,,,,,
657,22000,chevrolet,trax,2020,clean vehicle,179.0,gray,california,,,,,,,,,,,
658,35000,chevrolet,1500,2019,clean vehicle,5523.0,no_color,california,,,,,,,,,,,
659,16500,chevrolet,equinox,2019,clean vehicle,29841.0,silver,california,,,,,,,,,,,
660,35300,chevrolet,1500,2019,clean vehicle,8516.0,silver,california,,,,,,,,,,,
661,26900,chevrolet,traverse,2018,clean vehicle,42941.0,black,missouri,,,,,,,,,,,
662,11600,chevrolet,trax,2017,clean vehicle,27498.0,black,california,,,,,,,,,,,
663,28100,chevrolet,1500,2017,clean vehicle,31141.0,silver,california,,,,,,,,,,,
664,27700,chevrolet,1500,2017,clean vehicle,20784.0,white,california,,,,,,,,,,,
665,17700,chevrolet,passenger,2017,clean vehicle,52667.0,white,california,,,,,,,,,,,
666,16600,chevrolet,volt,2017,clean vehicle,26003.0,no_color,california,,,,,,,,,,,
667,63200,chevrolet,corvette,2016,clean vehicle,4266.0,red,california,,,,,,,,,,,
668,36800,chevrolet,door,2015,clean vehicle,32332.0,white,california,,,,,,,,,,,
669,19500,chevrolet,passenger,2018,clean vehicle,44333.0,white,texas,,,,,,,,,,,
670,38800,chevrolet,tahoe,2019,clean vehicle,36198.0,blue,oklahoma,,,,,,,,,,,
671,37500,chevrolet,tahoe,2019,clean vehicle,33331.0,silver,oklahoma,,,,,,,,,,,
672,35000,chevrolet,suburban,2019,clean vehicle,43082.0,gray,oklahoma,,,,,,,,,,,
673,31100,chevrolet,camaro,2019,clean vehicle,24561.0,gray,oklahoma,,,,,,,,,,,
674,22600,chevrolet,van,2019,clean vehicle,13485.0,white,oklahoma,,,,,,,,,,,
675,22400,chevrolet,van,2019,clean vehicle,15524.0,white,oklahoma,,,,,,,,,,,
676,22700,chevrolet,van,2019,clean vehicle,8996.0,white,oklahoma,,,,,,,,,,,
677,13700,chevrolet,malibu,2019,clean vehicle,47282.0,silver,oklahoma,,,,,,,,,,,
678,37100,chevrolet,suburban,2019,clean vehicle,34470.0,black,oklahoma,,,,,,,,,,,
679,18500,chevrolet,colorado,2018,clean vehicle,87264.0,green,oregon,,,,,,,,,,,
680,18300,chevrolet,2500,2017,clean vehicle,114344.0,white,oregon,,,,,,,,,,,
681,19000,chevrolet,2500,2017,clean vehicle,111635.0,white,oregon,,,,,,,,,,,
682,18500,chevrolet,1500,2017,clean vehicle,103955.0,white,oregon,,,,,,,,,,,
683,22500,chevrolet,door,2016,clean vehicle,66640.0,white,oregon,,,,,,,,,,,
684,14500,chevrolet,door,2014,clean vehicle,122018.0,white,oregon,,,,,,,,,,,
685,32800,chevrolet,tahoe,2018,clean vehicle,46915.0,gray,oklahoma,,,,,,,,,,,
686,12300,chevrolet,malibu,2018,clean vehicle,53599.0,black,oklahoma,,,,,,,,,,,
